State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,22/11/2022,100,1700,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,24/11/2022,100,1720,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,28/11/2022,125,1575,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,30/11/2022,100,1440,900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/12/2022,100,1105,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/12/2022,100,1265,800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,27/12/2022,100,1660,1200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,13/01/2022,100,2300,1675,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,16/02/2022,200,2505,2000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,22/02/2022,500,2700,2200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,28/02/2022,200,2065,1500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,02/03/2022,200,1960,1600,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,03/03/2022,200,1950,1500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,25/03/2022,100,940,800,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,18/04/2022,200,750,500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,23/04/2022,200,795,500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,19/12/2022,200,1895,1500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,29/12/2022,100,1605,1250,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,09/10/2024,1500,4180,3700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/10/2024,1000,4800,4400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,01/10/2024,1500,4330,3900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,05/11/2024,2000,5795,5400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,21/11/2024,3000,6000,4500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,13/05/2024,300,2000,1800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/05/2024,200,2100,1700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,22/05/2024,200,1960,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,28/05/2024,200,2150,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,31/05/2024,500,2400,1900,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,08/01/2024,100,1935,1700,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,09/01/2024,100,1960,1700,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,25/01/2024,100,1195,100,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,30/01/2024,100,1280,1000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,31/01/2024,100,1375,1100,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,13/02/2024,300,1275,1000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,14/02/2024,300,1330,1050,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,28/02/2024,500,1885,800,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,15/03/2024,300,1550,1300,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,18/03/2024,500,1375,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,12/03/2024,500,1655,1450,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/03/2024,500,1600,1450,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,03/01/2024,100,2105,1500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,04/01/2024,100,2105,1700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/06/2024,500,3100,2100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,10/06/2024,500,3131,2450,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,20/06/2024,700,3500,3000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,04/07/2024,815,3200,2900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/07/2024,1000,3100,2700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,20/07/2024,1200,3000,2750,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,09/12/2024,500,3895,3400,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,23/12/2024,200,1680,1250,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,31/12/2024,500,3025,2400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,21/08/2024,1500,4320,3500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,30/08/2024,1000,4000,3200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,04/09/2024,1500,4235,3600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,20/09/2024,2000,5000,4600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,30/09/2024,1500,4100,3600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,10/09/2024,1500,6161,4000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,13/09/2024,2000,4380,4000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,18/09/2024,1500,4800,4200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/09/2024,2000,4500,4500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,02/12/2024,500,4300,3000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,20/12/2024,200,2040,1700,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,30/12/2024,400,2430,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/05/2020,400,680,600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,22/05/2020,400,865,650,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,29/05/2020,400,880,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/06/2020,500,1025,850,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,08/06/2020,400,915,800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/06/2020,400,900,850,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,19/06/2020,300,790,650,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,04/07/2020,400,895,750,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/07/2020,400,950,745,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,08/07/2020,400,1155,750,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/07/2020,300,900,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,16/07/2020,300,1000,750,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,25/07/2020,300,765,650,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/08/2020,500,1830,1550,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,29/08/2020,400,1600,1350,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,01/09/2020,500,1955,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,02/09/2020,500,2100,1750,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,03/09/2020,500,2535,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,19/09/2020,1000,2865,2400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,05/10/2020,1000,4000,2900,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,17/12/2020,1000,2900,2100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/06/2024,400,2500,2150,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,21/06/2024,800,3230,2800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,11/03/2024,500,1685,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/03/2024,300,1475,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,19/04/2024,250,1600,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,24/04/2024,300,1585,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,25/04/2024,200,1515,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,29/04/2024,300,1650,1300,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,01/01/2024,100,2165,1900,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,11/01/2024,100,1910,1600,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,08/02/2024,100,1195,1075,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,12/02/2024,300,1190,900,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,23/02/2024,100,1830,1300,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,27/02/2024,500,1850,1600,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,06/03/2024,500,1810,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,23/10/2024,2000,5005,4300,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,01/01/2021,1000,2655,2100,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,04/01/2021,1000,2765,2200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,19/01/2021,1500,3095,2700,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,21/01/2021,1200,2905,2600,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,09/12/2021,100,2700,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,21/01/2021,700,3000,2400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/04/2021,300,1015,750,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,17/05/2021,185,1200,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,24/05/2021,300,1530,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,08/06/2021,300,2000,1700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,11/06/2021,300,2300,1800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,24/06/2021,300,2100,1700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,02/07/2021,300,2125,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/07/2021,300,1850,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,16/07/2021,300,1720,1400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,22/07/2021,300,1800,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,28/07/2021,300,2000,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,30/07/2021,300,1985,1550,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,09/08/2021,300,1740,1500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,18/08/2021,300,1885,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,23/08/2021,300,1765,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,24/08/2021,300,1760,1500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/09/2021,300,1555,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,28/09/2021,300,2355,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,29/09/2021,300,2650,2200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,04/10/2021,700,4050,3500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,28/10/2021,300,2915,2500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,09/11/2021,300,3395,2700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,17/11/2021,300,2455,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,22/11/2021,300,2850,2500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,02/12/2021,300,2525,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/12/2021,300,2305,1800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,13/12/2021,300,3200,2800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,24/12/2021,500,2500,2000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,03/01/2023,150,1670,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,10/04/2023,100,800,650,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,17/04/2023,100,930,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,18/04/2023,100,930,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,02/05/2023,100,945,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,03/05/2023,100,1000,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,18/05/2023,100,1305,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,22/05/2023,100,1210,650,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,23/05/2023,100,1100,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,05/06/2023,100,1280,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,20/06/2023,100,1500,750,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,22/06/2023,100,1545,850,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/06/2023,100,1700,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,27/06/2023,100,1605,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,05/07/2023,100,1680,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,20/07/2023,100,1750,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,01/08/2023,100,2100,1500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,02/08/2023,100,1900,1450,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,31/10/2023,1000,5400,4800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,03/11/2023,200,4155,3500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/12/2023,300,4800,3500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/12/2023,410,4360,4000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,13/12/2023,410,3160,2500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/12/2023,400,2360,2000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,18/12/2023,700,2165,1600,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,06/01/2023,100,1690,1200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,11/01/2023,100,1540,1200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,24/01/2023,300,1450,1200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,22/02/2023,100,940,750,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,24/02/2023,100,880,600,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,13/03/2023,100,1085,800,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,20/03/2023,50,850,600,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,21/03/2023,100,960,800,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,23/03/2023,100,930,700,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,30/03/2023,50,750,500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,22/11/2023,900,4300,3700,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,24/11/2023,600,4025,3400,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,15/12/2023,100,2175,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/08/2024,1400,3000,2800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/08/2024,1400,3100,2800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,12/08/2024,1500,3600,3500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,17/10/2024,1500,4505,3000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,03/10/2024,1500,4500,4000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,11/10/2024,1700,4405,4000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/05/2024,300,1895,1550,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,08/05/2024,300,2300,1500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/05/2024,300,2130,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,17/05/2024,200,2125,1700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,30/05/2024,500,2205,1800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,09/09/2024,1500,4200,3600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,11/09/2024,1500,4155,3800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,24/09/2024,2000,5005,4700,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,07/01/2022,100,2500,2100,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,11/01/2022,100,2295,1800,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,20/01/2022,100,2530,2000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,24/01/2022,100,2470,2000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,28/01/2022,100,2575,2000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,03/02/2022,100,2375,1900,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,04/02/2022,100,2400,1900,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,21/02/2022,500,2745,2200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,24/02/2022,500,2545,2000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,11/03/2022,100,1515,1100,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,21/03/2022,85,950,800,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,11/04/2022,300,800,600,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,02/08/2022,200,1365,1100,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,13/12/2022,200,1850,1500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,14/12/2022,200,1950,1500,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,23/12/2022,200,1975,1500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,13/04/2022,100,1140,900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,18/04/2022,100,1155,900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,27/04/2022,100,1155,850,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,09/05/2022,100,1100,800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/05/2022,100,1150,900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/06/2022,100,1500,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,11/06/2022,100,1500,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,16/06/2022,100,1475,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,29/06/2022,100,1505,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,12/07/2022,200,1600,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/07/2022,200,1435,1250,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,19/07/2022,100,1505,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/07/2022,110,1530,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,27/07/2022,175,1345,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,10/08/2022,150,1395,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,01/09/2022,200,1400,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/09/2022,150,1345,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,04/10/2022,100,2045,1500,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,05/10/2022,100,2121,1550,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/10/2022,100,2100,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,03/11/2022,200,3210,2800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,01/12/2022,100,1430,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,08/12/2022,100,1325,900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,04/01/2021,500,2405,1800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,08/03/2021,1000,1400,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,25/05/2021,300,1715,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,28/05/2021,300,2000,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,31/05/2021,300,2000,1700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/06/2021,300,2500,1800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,25/06/2021,300,2005,1725,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/07/2021,300,2100,1700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,20/07/2021,300,2200,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/07/2021,300,2150,1700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,05/08/2021,300,1820,1550,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/08/2021,300,1855,1550,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,13/08/2021,300,1815,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/08/2021,300,1600,1400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,31/08/2021,300,1600,1400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/09/2021,300,1630,1400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,08/09/2021,300,1695,1450,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,20/09/2021,500,2090,1800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,20/10/2021,200,3350,2800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,10/11/2021,300,3275,2700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/11/2021,300,2150,1800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,24/11/2021,300,2305,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,30/11/2021,300,1900,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/12/2021,300,2410,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,08/12/2021,300,2755,2300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/12/2021,100,3010,2600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/12/2021,300,3095,2600,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,06/04/2021,300,800,650,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,21/05/2021,155,1275,1100,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,06/12/2021,100,1900,1000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,16/12/2021,300,2330,1765,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,15/03/2024,250,1635,1400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,22/03/2024,100,1435,1200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,12/01/2024,100,1940,1700,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,18/01/2024,100,1680,1400,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,19/01/2024,100,1450,1200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,23/01/2024,100,1280,1000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,24/01/2024,100,1260,1000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,01/02/2024,100,1465,1200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,02/02/2024,100,1490,1200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,06/02/2024,100,1250,1075,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,22/02/2024,400,1580,1300,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,29/02/2024,400,1665,1200,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,11/03/2024,500,1685,1400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,03/06/2024,500,2600,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/06/2024,700,2905,2400,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,18/06/2024,1000,3701,2800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,27/06/2024,680,3500,2750,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,28/06/2024,805,3405,2950,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/05/2024,300,2205,1900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,23/05/2024,250,2100,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,27/05/2024,300,1950,1600,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,12/04/2022,100,1125,900,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,26/04/2022,100,1130,850,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,11/05/2022,100,1165,800,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,20/06/2022,100,1500,1250,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,21/06/2022,100,1500,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,30/06/2022,100,1700,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,28/07/2022,165,1390,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,02/08/2022,200,1340,1100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,03/08/2022,200,1420,1150,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,12/08/2022,150,1415,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,22/08/2022,200,1500,1150,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,08/09/2022,100,1330,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,13/09/2022,160,1460,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,17/09/2022,90,1430,1200,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,28/09/2022,100,1805,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,12/10/2022,100,2405,2100,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,18/10/2022,100,2695,2300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/11/2022,200,2785,1700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,09/11/2022,165,2875,2000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,14/11/2022,100,2495,2000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,23/11/2022,100,1700,1000,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,06/12/2022,100,1265,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,07/12/2022,100,1215,700,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,19/12/2022,200,1675,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,FAQ,29/12/2022,100,1430,1000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,27/01/2022,100,2490,2000,23
Maharashtra,Nashik,Nampur,Onion,Red,FAQ,01/02/2022,100,2600,2000,23
