Arrival_Date,festival_window,Modal_Price,log_ret,vol_7,vol_30,month,week,day_of_week,precip_mm,rainfall_7d,days_since_last_arrival,is_price_jump
2015-10-09,0,2499.5,-0.3425123131055629,0.15622945851119027,0.08498528492561279,10,41,4,0.0,7.3999999999999755,1.0,1
2015-10-13,0,2775.0,0.10456003532690979,0.16548571911414048,0.08806666036421658,10,42,1,0.0,7.3999999999999755,4.0,0
2015-10-14,0,2975.5,0.0697613449043718,0.16761732997129894,0.08947533653296073,10,42,2,0.0,0.0,1.0,0
2015-10-15,0,2725.0,-0.08794366398756234,0.1596373140107715,0.09001411478599476,10,42,3,0.0,0.0,1.0,0
2015-10-16,0,2775.0,0.01818231908319033,0.1590277221613589,0.08953531852677667,10,42,4,0.0,0.0,1.0,0
2015-10-17,0,2775.0,0.0,0.15186867746864174,0.08944779194182544,10,42,5,0.0,0.0,1.0,0
2015-10-19,0,2525.0,-0.09440968447107465,0.14961693587753735,0.09051571059846389,10,43,0,0.0,0.0,2.0,0
2015-10-20,1,2600.0,0.029270382300113237,0.07462358387641424,0.09094437056104795,10,43,1,0.0,0.0,1.0,0
2015-10-21,1,2800.5,0.07428652764031365,0.06856603737956851,0.09228150568008839,10,43,2,0.0,0.0,1.0,0
2015-10-23,1,3000.0,0.0688143160003598,0.06840921071678381,0.09227600665574733,10,43,4,0.0,0.0,2.0,0
2015-10-26,0,3400.0,0.125163142954006,0.06955042163954164,0.0956750760528551,10,44,0,2.5,2.499999999999975,3.0,0
2015-10-27,0,3250.0,-0.045120435280469544,0.0754531096952138,0.09453343449178839,10,44,1,6.6,9.099999999999975,1.0,0
2015-10-28,0,3275.0,0.007662872745569097,0.07512592584579249,0.09459872821013658,10,44,2,0.0,9.099999999999975,1.0,0
2015-10-29,0,3150.0,-0.0389154162496735,0.06244726943876383,0.09331204481434775,10,44,3,0.0,9.099999999999975,1.0,0
2015-10-30,0,2800.0,-0.11778303565638351,0.08427827598594238,0.09513906475582116,10,44,4,0.0,9.099999999999975,1.0,0
2015-10-31,0,3250.0,0.14903557916048796,0.09740736202748486,0.09907684820695445,10,44,5,0.0,9.099999999999975,1.0,0
2015-11-01,0,1940.0,-0.5159670232664094,0.22152278572982048,0.1348969152452995,11,44,6,0.0,9.099999999999975,1.0,1
2015-11-02,0,2850.0,0.38463102120532244,0.2736811700194967,0.15408006390083503,11,45,0,0.0,6.599999999999975,1.0,1
2015-11-03,0,3000.0,0.05129329438755048,0.27493523723944746,0.1543506745997052,11,45,1,0.0,0.0,1.0,0
2015-11-04,0,3175.0,0.056695343676545294,0.27612492226769747,0.15362088234900237,11,45,2,0.0,0.0,1.0,0
2015-11-05,0,2825.0,-0.11679926774625074,0.279296999322661,0.15500949639111605,11,45,3,0.0,0.0,1.0,0
2015-11-06,0,3050.0,0.07663322602091589,0.2770949947170606,0.15574464005853422,11,45,4,0.0,0.0,1.0,0
2015-11-07,0,2900.0,-0.05043085362689197,0.2708663848252316,0.15567986896463007,11,45,5,0.0,0.0,1.0,0
2015-11-16,0,2600.0,-0.10919929196499197,0.17103581192611686,0.15667393773996582,11,47,0,0.0,0.0,9.0,0
2015-11-17,0,3370.5,0.2595496562839201,0.13113239754901887,0.16417333278320514,11,47,1,0.0,0.0,1.0,0
2015-11-18,0,2600.0,-0.2595496562839202,0.16783100599429066,0.17020124946011606,11,47,2,0.0,0.0,1.0,0
2015-11-19,0,2400.0,-0.08004270767353637,0.16529480962734786,0.1691097719102405,11,47,3,0.0,0.0,1.0,0
2015-11-20,0,2700.0,0.11778303565638346,0.17081156295428584,0.1706618289891493,11,47,4,0.0,0.0,1.0,0
2015-11-23,0,2600.5,-0.03754803877929323,0.16696199580873175,0.16989846009576642,11,48,0,18.4,18.399999999999974,3.0,0
2015-11-24,0,2835.0,0.08633820294872535,0.17113685650373595,0.16946826674917956,11,48,1,0.8,19.199999999999974,1.0,0
2015-11-26,0,1850.0,-0.426856298089482,0.2343559315156737,0.17580377831267083,11,48,3,0.1,19.299999999999972,2.0,1
2015-11-27,0,1950.0,0.05264373348542188,0.19946058031453992,0.17489004874033678,11,48,4,0.0,19.299999999999972,1.0,0
2015-11-30,0,1725.0,-0.12260232209233239,0.1848896960636452,0.17532392705443978,11,49,0,0.0,19.299999999999972,3.0,0
2015-12-01,0,1940.0,0.11746092259191371,0.19582096120544,0.17651199841042936,12,49,1,0.0,19.299999999999972,1.0,0
2015-12-02,0,1650.0,-0.16191268516274754,0.1889613424664095,0.17852485048117733,12,49,2,0.0,19.299999999999972,1.0,0
2015-12-03,0,1500.0,-0.0953101798043249,0.18855074500525848,0.17905311092274806,12,49,3,0.0,0.8999999999999752,1.0,0
2015-12-04,0,1400.0,-0.06899287148695143,0.17452194329831924,0.17875124087082522,12,49,4,0.0,0.09999999999997514,1.0,0
2015-12-05,0,1600.0,0.13353139262452257,0.12005487699946249,0.18073785892146044,12,49,5,0.0,0.0,1.0,0
2015-12-07,0,1100.0,-0.3746934494414107,0.1733438370339245,0.19127017139053357,12,50,0,0.0,0.0,2.0,0
2015-12-08,0,1000.0,-0.0953101798043249,0.1725780845793424,0.19065856630059622,12,50,1,0.0,0.0,1.0,0
2015-12-09,0,1150.0,0.13976194237515863,0.17693618906493055,0.19110384343175676,12,50,2,0.0,0.0,1.0,0
2015-12-10,0,1150.0,0.0,0.17419750727030414,0.191208201997319,12,50,3,0.0,0.0,1.0,0
2015-12-14,0,1250.0,0.083381608939051,0.17972526166443545,0.19228244541391845,12,51,0,0.0,0.0,4.0,0
2015-12-15,0,1100.0,-0.12783337150988489,0.183406951943284,0.19307471075381538,12,51,1,0.0,0.0,1.0,0
2015-12-16,0,1000.0,-0.0953101798043249,0.16824232310639253,0.1927861117080696,12,51,2,0.0,0.0,1.0,0
2015-12-17,0,1051.0,0.04974209189481401,0.10261007485213144,0.1903668382108974,12,51,3,0.0,0.0,1.0,0
2015-12-18,0,1100.0,0.04556808790951082,0.09588561085007813,0.16800572999365457,12,51,4,0.0,0.0,1.0,0
2015-12-19,0,1100.0,0.0,0.07815192513292069,0.14984252700968037,12,51,5,0.0,0.0,1.0,0
2015-12-21,0,1100.0,0.0,0.07815192513292069,0.14915353781539745,12,52,0,0.0,0.0,2.0,0
2015-12-22,0,1100.0,0.0,0.06787445031654026,0.14832895403208385,12,52,1,0.0,0.0,1.0,0
2015-12-23,0,1150.0,0.044451762570833796,0.05054442934471042,0.1481966407282109,12,52,2,0.0,0.0,1.0,0
2015-12-28,0,1400.0,0.1967102942460543,0.06958000051018522,0.15272708882744,12,53,0,0.0,0.0,5.0,0
2015-12-29,0,1400.0,0.0,0.07188238938602362,0.1527259468248655,12,53,1,0.0,0.0,1.0,0
2015-12-30,0,1450.0,0.03509131981127019,0.07187955706305198,0.15223046858783915,12,53,2,0.0,0.0,1.0,0
2015-12-31,0,1350.0,-0.07145896398214498,0.0826812628874147,0.14302777260253102,12,53,3,0.0,0.0,1.0,0
2016-01-01,0,1300.0,-0.037740327982847086,0.08606808524619915,0.1363564577144293,1,53,4,0.0,0.0,1.0,0
2016-01-02,0,1401.0,0.07482200288737893,0.08724833097055783,0.1370562121691396,1,53,5,0.0,0.0,1.0,0
2016-01-04,0,1251.0,-0.1132430358700959,0.10317220082103751,0.1356503248166727,1,1,0,0.0,0.0,2.0,0
2016-01-05,0,1251.0,0.0,0.06373835287391501,0.13570990775245062,1,1,1,0.0,0.0,1.0,0
2016-01-06,0,1251.0,0.0,0.06373835287391501,0.1341876588127917,1,1,2,0.0,0.0,1.0,0
2016-01-07,0,1200.0,-0.04162167469081943,0.059957374631394944,0.1110721070681322,1,1,3,0.0,0.0,1.0,0
2016-01-08,0,1251.0,0.04162167469081945,0.06121373326124014,0.11086062350389886,1,1,4,0.0,0.0,1.0,0
2016-01-10,0,1100.0,-0.12863305168044922,0.07577024811430985,0.11106812353879088,1,1,6,0.0,0.0,2.0,0
2016-01-11,0,1100.0,0.0,0.0638715566832798,0.10827289382783555,1,2,0,0.0,0.0,1.0,0
2016-01-12,0,1050.0,-0.04652001563489282,0.05445586092512559,0.10501836639197759,1,2,1,0.0,0.0,1.0,0
2016-01-13,0,1100.0,0.04652001563489291,0.06051946383683211,0.10447241702863572,1,2,2,0.0,0.0,1.0,0
2016-01-14,0,1150.0,0.044451762570833796,0.06493973727492892,0.1043291771948176,1,2,3,0.0,0.0,1.0,0
2016-01-15,0,1100.0,-0.04445176257083381,0.06516312781155427,0.10109880069379043,1,2,4,0.0,0.0,1.0,0
2016-01-18,0,1100.0,0.0,0.0611866322570496,0.07443875424297478,1,3,0,0.0,0.0,3.0,0
2016-01-19,0,1100.0,0.0,0.03714867000905347,0.07223187864316902,1,3,1,0.0,0.0,1.0,0
2016-01-20,0,1100.0,0.0,0.03714867000905347,0.06746887395931554,1,3,2,0.0,0.0,1.0,0
2016-01-21,0,1100.0,0.0,0.03110967536956172,0.06746887395931554,1,3,3,0.0,0.0,1.0,0
2016-01-22,0,1150.0,0.044451762570833796,0.030674630402196968,0.0661416978611561,1,3,4,0.0,0.0,1.0,0
2016-01-25,0,1150.0,0.0,0.025664237086225443,0.06178146001936484,1,4,0,0.0,0.0,3.0,0
2016-01-27,0,1125.0,-0.02197890671877523,0.019945277220733377,0.05921730712124608,1,4,2,0.0,0.0,2.0,0
2016-01-28,0,1050.0,-0.06899287148695143,0.033935942145558715,0.06001210594502348,1,4,3,0.0,0.0,1.0,0
2016-01-29,0,1100.0,0.04652001563489291,0.03954566918322084,0.060037294260987945,1,4,4,0.0,0.0,1.0,0
2016-01-30,0,1050.0,-0.04652001563489282,0.043278387071727466,0.060635086905213645,1,4,5,0.0,0.0,1.0,0
2016-02-01,0,1091.0,0.03830454268150171,0.04655618031331478,0.06107059917044604,2,5,0,0.0,0.0,2.0,0
2016-02-02,0,950.0,-0.13838800123848424,0.06451770174305847,0.06607101555733608,2,5,1,0.0,0.0,1.0,1
2016-02-03,0,1000.0,0.05129329438755048,0.07074638447880059,0.06625872554042088,2,5,2,0.0,0.0,1.0,0
2016-02-04,0,700.0,-0.35667494393873245,0.1457143951196468,0.08314391993769896,2,5,3,0.0,0.0,1.0,1
2016-02-05,0,850.0,0.1941560144409574,0.17612140025870476,0.09208061501804969,2,5,4,0.0,0.0,1.0,1
2016-02-06,0,850.0,0.0,0.1736042503389806,0.09162264292703505,2,5,5,0.0,0.0,1.0,0
2016-02-09,0,800.0,-0.060624621816434854,0.1738171477169175,0.09142499523205269,2,6,1,0.0,0.0,3.0,0
2016-02-10,0,700.0,-0.13353139262452263,0.17323814064658924,0.09380028292898986,2,6,2,0.0,0.0,1.0,0
2016-02-11,0,716.5,0.023297912224821873,0.1723494641036067,0.09245425833239945,2,6,3,0.0,0.0,1.0,0
2016-02-12,0,805.0,0.1164640301503369,0.1797241437215339,0.09416343503628695,2,6,4,0.0,0.0,1.0,0
2016-02-15,0,750.0,-0.07076907088820726,0.11375225831211931,0.09466769637736613,2,7,0,0.0,0.0,3.0,0
2016-02-16,0,727.5,-0.030459207484708574,0.07967528465821497,0.09464181729424485,2,7,1,0.0,0.0,1.0,0
2016-02-17,0,749.5,0.02979231849700471,0.08182742235848825,0.09492668344005814,2,7,2,0.0,0.0,1.0,0
2016-02-18,0,751.0,0.0019993342214822607,0.07978532102863009,0.09437584674359976,2,7,3,0.0,0.0,1.0,0
2016-02-20,0,828.0,0.09760750262112494,0.06637358400423372,0.09418770911936328,2,7,5,0.0,0.0,2.0,0
2016-02-22,0,729.0,-0.1273394223766015,0.08764634834836338,0.09658511088746023,2,8,0,0.0,0.0,2.0,0
2016-02-23,0,791.0,0.0816242357589957,0.08081738817377139,0.09790871253825217,2,8,1,0.0,0.0,1.0,0
2016-02-24,0,776.0,-0.01914544758443509,0.07574633737421242,0.09734689065708466,2,8,2,0.0,0.0,1.0,0
2016-02-25,0,775.0,-0.0012894908298717507,0.07426682530574483,0.09679485541396443,2,8,3,0.0,0.0,1.0,0
2016-02-26,0,800.5,0.032373503083422434,0.07439336074877106,0.09695443621263601,2,8,4,0.0,0.0,1.0,0
2016-02-29,0,800.5,0.0,0.07443035794030525,0.09695443621263601,2,9,0,0.4,0.39999999999997515,3.0,0
2016-03-01,0,801.0,0.0006244146315898487,0.06342643910345845,0.09695685597639021,3,9,1,0.5,0.8999999999999752,1.0,0
2016-03-02,0,745.5,-0.07180581286356606,0.04683957398415834,0.09757120408283827,3,9,2,0.5,1.399999999999975,1.0,0
2016-03-03,0,750.0,0.006018072325562945,0.032156492456037994,0.09760496364068517,3,9,3,0.6,1.9999999999999751,1.0,0
2016-03-04,0,772.5,0.02955880224154443,0.03443155490373403,0.09734142717965467,3,9,4,0.2,2.1999999999999753,1.0,0
2016-03-05,0,713.0,-0.08015058835760457,0.045726272373188714,0.09806211623548809,3,9,5,0.0,2.1999999999999753,1.0,0
2016-03-08,0,762.5,0.06712108806727068,0.05269071146332081,0.09921524045575048,3,10,1,0.0,2.1999999999999753,3.0,0
2016-03-10,0,737.5,-0.033336420267591836,0.05345901814947651,0.09873330735303247,3,10,3,0.0,1.7999999999999752,2.0,0
2016-03-11,0,775.5,0.0502418944026187,0.058425745290851615,0.09881139214760847,3,10,4,0.0,1.299999999999975,1.0,0
2016-03-14,0,675.0,-0.1387952917440637,0.07453092118681043,0.10133809488180658,3,11,0,0.0,0.7999999999999752,3.0,0
2016-03-15,0,662.5,-0.01869213301215252,0.07399745118575043,0.10084263580603484,3,11,1,0.0,0.19999999999997514,1.0,0
2016-03-16,0,637.5,-0.03846628082779605,0.07116595046769676,0.0983004558873554,3,11,2,0.0,0.0,1.0,0
2016-03-17,0,663.0,0.03922071315328133,0.07073080220230055,0.09805131606362005,3,11,3,0.0,0.0,1.0,0
2016-03-18,0,701.0,0.0557328968487276,0.06875426824890297,0.07435399695345912,3,11,4,0.0,0.0,1.0,0
2016-03-19,0,666.0,-0.051218216494200955,0.06999947482617051,0.06519734991463287,3,11,5,0.0,0.0,1.0,0
2016-03-21,0,800.0,0.18332205712753818,0.10151328314782788,0.07398468384139575,3,12,0,0.0,0.0,2.0,1
2016-03-22,0,805.0,0.006230549750636163,0.07990714528027643,0.0731608907985562,3,12,1,0.0,0.0,1.0,0
2016-04-05,0,715.5,-0.11786067842205775,0.09612333515586956,0.07222302006186054,4,14,1,0.0,0.0,10.0,0
2016-04-06,1,725.0,0.013190055858169224,0.09364421590547324,0.07213763466935781,4,14,2,0.0,0.0,1.0,0
2016-04-08,1,750.5,0.034567996218841955,0.09348796868509142,0.0690784689545733,4,14,4,0.0,0.0,2.0,0
2016-04-11,0,660.0,-0.12849981605304542,0.10608367538896768,0.07180103084851672,4,15,0,0.0,0.0,3.0,0
2016-04-12,0,775.0,0.16062319433287583,0.12106183275687234,0.07763523562398773,4,15,1,0.0,0.0,1.0,1
2016-04-13,0,775.0,0.0,0.09786631985104889,0.07745924813679277,4,15,2,0.0,0.0,1.0,0
2016-04-16,0,775.0,0.0,0.09778037999219923,0.07745932132942027,4,15,5,0.0,0.0,3.0,0
2016-04-18,0,760.0,-0.019544596072970283,0.0851888609998016,0.07534779437786414,4,16,0,0.0,0.0,2.0,0
2016-04-20,0,811.0,0.06494962083503619,0.08785624434678418,0.07251886302928075,4,16,2,0.0,0.0,2.0,0
2016-04-21,0,800.0,-0.01365632644748564,0.08804936777513471,0.07105341289179991,4,16,3,0.0,0.0,1.0,0
2016-04-22,0,801.0,0.0012492194004318981,0.06484946687322952,0.07095768578099197,4,16,4,0.0,0.0,1.0,0
2016-04-25,0,750.0,-0.06578774053800314,0.03864999141836206,0.07200068032502974,4,17,0,0.0,0.0,3.0,0
2016-04-26,0,750.0,0.0,0.03864999141836206,0.0717238705187303,4,17,1,0.0,0.0,1.0,0
2016-04-27,0,825.0,0.09531017980432493,0.05422508363577302,0.07390123240520005,4,17,2,0.0,0.0,1.0,0
2016-04-28,0,725.0,-0.12921173148000623,0.07549469324441464,0.07763190849889409,4,17,3,0.0,0.0,1.0,0
2016-04-29,0,725.0,0.0,0.06892108824439691,0.07654702350631676,4,17,4,0.0,0.0,1.0,0
2016-04-30,0,725.0,0.0,0.06919168974129289,0.07653607353261994,4,17,5,0.0,0.0,1.0,0
2016-05-02,0,750.0,0.033901551675681416,0.071459492481083,0.07660019916059924,5,18,0,0.0,0.0,2.0,0
2016-05-03,0,750.0,0.0,0.06699380211682922,0.07512743529436824,5,18,1,0.4,0.39999999999997515,1.0,0
2016-05-04,0,750.0,0.0,0.06699380211682922,0.07410402389993177,5,18,2,0.2,0.5999999999999752,1.0,0
2016-05-05,0,750.0,0.0,0.052515502684407064,0.07384493509981802,5,18,3,0.5,1.0999999999999752,1.0,0
2016-05-07,0,735.0,-0.020202707317519466,0.01597214374651112,0.0733288711171442,5,18,5,0.1,1.199999999999975,2.0,0
2016-05-09,0,750.0,0.02020270731751947,0.017327367973622054,0.06868379937265705,5,19,0,3.4,4.599999999999975,2.0,0
2016-05-10,0,750.0,0.0,0.017327367973622054,0.0685600989925928,5,19,1,1.9,6.499999999999975,1.0,0
2016-05-11,0,750.0,0.0,0.011664038508131523,0.06809400918545715,5,19,2,0.4,6.8999999999999755,1.0,0
2016-05-12,0,725.0,-0.03390155167568134,0.017327367973622033,0.06815097355044529,5,19,3,0.0,6.499999999999975,1.0,0
2016-05-13,0,750.0,0.033901551675681416,0.02278497011172365,0.06768320810879218,5,19,4,0.0,6.299999999999976,1.0,0
2016-05-16,0,700.0,-0.06899287148695143,0.03462884915574622,0.06824290434836666,5,20,0,0.0,5.799999999999976,3.0,0
2016-05-17,0,725.0,0.03509131981127019,0.03801619940517906,0.05943404690034104,5,20,1,0.0,5.699999999999975,1.0,0
2016-05-18,0,750.0,0.033901551675681416,0.039663927062611244,0.0598003403110295,5,20,2,0.0,2.299999999999975,1.0,0
2016-05-19,0,750.0,0.0,0.039663927062611244,0.05568018969711692,5,20,3,0.0,0.39999999999997515,1.0,0
2016-05-20,0,750.0,0.0,0.039663927062611244,0.05563732770364973,5,20,4,0.0,0.0,1.0,0
2016-05-23,0,750.0,0.0,0.036800950095470464,0.05527773266391459,5,21,0,0.0,0.0,3.0,0
2016-05-24,0,850.0,0.125163142954006,0.05854993795728223,0.05434032414409473,5,21,1,0.0,0.0,1.0,1
2016-05-25,0,840.0,-0.011834457647002796,0.04732484715506392,0.04619705000406478,5,21,2,0.5,0.49999999999997513,1.0,0
2016-05-26,0,840.0,0.0,0.04805986617741478,0.04619705000406478,5,21,3,0.3,0.7999999999999752,1.0,0
2016-05-27,0,852.0,0.014184634991956381,0.04775678646084117,0.046241193592031674,5,21,4,0.0,0.7999999999999752,1.0,0
2016-05-30,0,825.0,-0.032203140494634706,0.05122888873248427,0.0465124524409933,5,22,0,0.1,0.8999999999999752,3.0,0
2016-05-31,0,850.0,0.02985296314968113,0.05114902912872345,0.04531976025494059,5,22,1,0.0,0.8999999999999752,1.0,0
2016-06-01,0,850.0,0.0,0.05114902912872345,0.045230088665000036,6,22,2,0.0,0.8999999999999752,1.0,0
2016-06-02,0,825.0,-0.02985296314968116,0.0224847545822506,0.045603298644319466,6,22,3,0.4,1.2999999999999752,1.0,0
2016-06-03,0,825.0,0.0,0.022264560819235807,0.043828973739685737,6,22,4,0.3,1.0999999999999752,1.0,0
2016-06-06,0,825.0,0.0,0.022264560819235807,0.043828973739685737,6,23,0,1.1,1.8999999999999753,3.0,0
2016-06-07,0,825.0,0.0,0.021100127098315317,0.04022658233800509,6,23,1,0.0,1.8999999999999753,1.0,0
2016-06-08,0,900.0,0.0870113769896297,0.03712997443896951,0.03535243913140637,6,23,2,0.5,2.2999999999999754,1.0,1
2016-06-09,0,930.0,0.03278982282299097,0.037375436301866814,0.03562773322151247,6,23,3,0.0,2.2999999999999754,1.0,0
2016-06-10,0,900.0,-0.03278982282299084,0.04112136057108485,0.03638605198148487,6,23,4,0.0,2.2999999999999754,1.0,0
2016-06-13,0,825.0,-0.08701137698962981,0.0536847346595373,0.03985823002174519,6,24,0,0.0,1.8999999999999753,3.0,1
2016-06-14,0,860.0,0.04154900291287248,0.05593449586194342,0.04046132649312811,6,24,1,0.0,1.5999999999999752,1.0,0
2016-06-15,0,825.0,-0.04154900291287239,0.05880043041069415,0.041324750786586886,6,24,2,0.0,0.49999999999997513,1.0,0
2016-06-16,0,775.0,-0.06252035698133393,0.06337104944289132,0.04303169351908403,6,24,3,0.0,0.49999999999997513,1.0,0
2016-06-17,0,850.0,0.09237332013101507,0.06474161845069859,0.04592205479856405,6,24,4,0.0,0.0,1.0,1
2016-06-21,0,900.0,0.05715841383994862,0.06788949968591304,0.04683481216753067,6,25,1,54.8,54.79999999999997,4.0,0
2016-06-22,0,900.0,0.0,0.06674869361210854,0.04683481216753067,6,25,2,5.1,59.89999999999997,1.0,0
2016-06-23,0,890.0,-0.011173300598125189,0.05547456018589582,0.04692913932690379,6,25,3,1.8,61.69999999999997,1.0,0
2016-06-24,0,850.0,-0.04598511324182338,0.05723483792375723,0.04733093316925676,6,25,4,2.0,63.69999999999997,1.0,0
2016-06-27,0,800.0,-0.060624621816434854,0.05984460004501936,0.048493467239415396,6,26,0,8.2,71.89999999999996,3.0,0
2016-06-28,0,850.0,0.06062462181643484,0.057981464880986364,0.0477040053965612,6,26,1,4.4,76.29999999999997,1.0,0
2016-06-29,0,825.0,-0.02985296314968116,0.04764649743536036,0.04783387921593063,6,26,2,6.6,82.89999999999996,1.0,0
2016-06-30,0,800.0,-0.03077165866675366,0.0396787567613301,0.0479114058446391,6,26,3,1.5,29.59999999999997,1.0,0
2016-07-01,0,825.0,0.030771658666753687,0.04338506589768874,0.048192328816245765,7,26,4,1.4,25.89999999999997,1.0,0
2016-07-02,0,850.0,0.02985296314968113,0.04625908714523908,0.04843207928828603,7,26,5,0.3,24.39999999999997,1.0,0
2016-07-05,1,800.0,-0.060624621816434854,0.048609282087005025,0.04985600667528887,7,27,1,6.9,29.299999999999972,3.0,0
2016-07-07,1,825.0,0.030771658666753687,0.04441940750523943,0.04451781406821739,7,27,3,0.2,21.299999999999972,2.0,0
2016-07-08,1,825.0,0.0,0.03690328422166212,0.04447086118987406,7,27,4,1.8,18.69999999999997,1.0,0
2016-07-26,0,844.0,0.02276910826127606,0.036174575891700755,0.04467529194042944,7,30,1,3.3,15.399999999999972,10.0,0
2016-07-27,0,821.0,-0.027629385143528924,0.035698354546860496,0.044874426716064196,7,30,2,11.3,25.199999999999974,1.0,0
2016-07-28,0,825.0,0.004860276882252663,0.033711710779541756,0.044501096828925155,7,30,3,11.9,35.699999999999974,1.0,0
2016-07-29,0,850.0,0.02985296314968113,0.033711710779541756,0.044501096828925155,7,30,4,9.8,45.199999999999974,1.0,0
2016-07-30,0,825.0,-0.02985296314968116,0.025493334388674238,0.044833628739350484,7,30,5,2.8,41.09999999999997,1.0,0
2016-08-01,0,800.0,-0.03077165866675366,0.02549333438867422,0.044854328496599,8,31,0,8.8,49.699999999999974,2.0,0
2016-08-03,0,800.0,0.0,0.02549333438867422,0.044854328496599,8,31,2,5.4,53.299999999999976,2.0,0
2016-08-04,0,801.0,0.0012492194004318981,0.022829915090452308,0.04485589339509164,8,31,3,0.5,50.49999999999998,1.0,0
2016-08-05,0,850.0,0.05937540241600285,0.03190551389032904,0.04619085901570717,8,31,4,0.7,39.89999999999997,1.0,0
2016-08-06,0,850.0,0.0,0.03196085771337916,0.04324114115128621,8,31,5,2.7,30.699999999999974,1.0,0
2016-08-08,0,850.0,0.0,0.029902879869929053,0.04274549106003107,8,32,0,0.2,21.099999999999973,2.0,0
2016-08-09,0,781.0,-0.08466119964467618,0.043228613169975054,0.04498265649220413,8,32,1,0.4,18.699999999999974,1.0,0
2016-08-10,0,725.0,-0.07440349498501124,0.04974275164511406,0.04424015451819608,8,32,2,0.2,10.099999999999973,1.0,0
2016-08-11,0,775.0,0.06669137449867214,0.058500911765385195,0.04536270481946496,8,32,3,0.5,5.199999999999972,1.0,0
2016-08-12,0,700.0,-0.10178269430994236,0.06884908290360471,0.04834147092302277,8,32,4,0.5,5.199999999999972,1.0,1
2016-08-16,0,715.0,0.021202207650602906,0.0628319189385378,0.04734108966606447,8,33,1,0.1,4.599999999999972,4.0,0
2016-08-19,0,650.0,-0.0953101798043249,0.06678775318569007,0.0467432358124013,8,33,4,0.4,2.2999999999999714,3.0,1
2016-08-20,0,625.0,-0.03922071315328127,0.06464775311552969,0.04533433336721291,8,33,5,0.3,2.3999999999999715,1.0,0
2016-08-22,0,625.0,0.0,0.0636687559963428,0.04533433336721291,8,34,0,2.5,4.499999999999972,2.0,0
2016-08-23,0,630.0,0.007968169649176881,0.06208149719134016,0.045483080565008174,8,34,1,0.7,4.999999999999972,1.0,0
2016-08-24,0,625.0,-0.007968169649176845,0.04991344766764139,0.0450168373990265,8,34,2,0.7,5.199999999999971,1.0,0
2016-08-26,0,625.0,0.0,0.03950536176367452,0.044027358453451855,8,34,4,1.9,6.599999999999971,2.0,0
2016-08-27,0,625.0,0.0,0.03688669460334463,0.04210752422406641,8,34,5,3.1,9.599999999999971,1.0,0
2016-08-29,0,640.0,0.023716526617316065,0.01911971695532059,0.042382495604141604,8,35,0,0.5,9.69999999999997,2.0,0
2016-08-31,0,621.0,-0.030137094420238753,0.016288096120065775,0.04237113519632915,8,35,2,2.4,11.799999999999972,2.0,0
2016-09-02,0,650.0,0.04564128095620402,0.02401761863270531,0.042928979187073446,9,35,4,0.6,9.899999999999972,2.0,0
2016-09-03,1,610.0,-0.06351340572232586,0.03536148704130465,0.04347501314330057,9,35,5,0.2,9.399999999999972,1.0,0
2016-09-07,1,525.0,-0.15006069457573323,0.06552770444403455,0.04962281016878232,9,36,2,0.3,8.999999999999972,4.0,1
2016-09-08,0,425.0,-0.2113090936672069,0.09443658089346278,0.060561633548011716,9,36,3,0.1,7.199999999999972,1.0,1
2016-09-09,0,425.0,0.0,0.09443658089346278,0.060561633548011716,9,36,4,1.5,5.599999999999971,1.0,0
2016-09-13,1,425.0,0.0,0.09151818840748888,0.06012087758468826,9,37,1,0.4,5.499999999999971,4.0,0
2016-09-16,0,425.0,0.0,0.09375542421320135,0.06025690666609783,9,37,4,23.4,26.49999999999997,3.0,0
2016-09-17,0,425.0,0.0,0.08700029505862301,0.06018883926108663,9,37,5,29.6,55.49999999999997,1.0,0
2016-09-26,0,351.0,-0.19130294545855098,0.10010931927883353,0.0667868591477457,9,39,0,1.4,56.699999999999974,9.0,1
2016-09-29,0,350.0,-0.002853068982406399,0.09812449286228452,0.06696337054835348,9,39,3,0.5,56.89999999999997,3.0,0
2016-10-01,0,350.5,0.0014275519911853237,0.07222727088531561,0.06718474140677878,10,39,5,18.3,75.09999999999997,2.0,0
2016-10-04,0,501.0,0.3572453946102201,0.16348533112899227,0.09718884914482304,10,40,1,1.7,75.29999999999997,3.0,1
2016-10-05,0,650.0,0.2603662618048181,0.18539708165498822,0.10947524101744026,10,40,2,0.0,74.89999999999998,1.0,1
2016-10-06,0,581.0,-0.11222160603777157,0.19606555956524002,0.11036883499533293,10,40,3,0.5,51.99999999999997,1.0,0
2016-10-07,0,750.0,0.2553224496784448,0.20964992521317075,0.12073769157609607,10,40,4,1.4,23.799999999999972,1.0,1
2016-10-10,1,700.0,-0.06899287148695143,0.18703654659935318,0.12131119472126362,10,41,0,0.1,22.49999999999997,3.0,0
2016-10-11,1,482.5,-0.37209941426436405,0.25874492223994866,0.13791447627619194,10,41,1,0.0,21.99999999999997,1.0,1
2016-10-13,1,700.0,0.3720994142643641,0.28475730844764746,0.1544962701946174,10,41,3,0.0,3.6999999999999713,2.0,1
2016-10-14,0,650.0,-0.07410797215372185,0.26553638120520756,0.15450230168216503,10,41,4,0.0,1.9999999999999716,1.0,0
